"http://dbpedia.org/resource/Jan_Neruda",1834-07-10
"http://dbpedia.org/resource/Tom_Hood",1835-01-19
"http://dbpedia.org/resource/Atala_Kisfaludy",1836-04-06
"http://dbpedia.org/resource/Rosalía_de_Castro",1837-02-23
"http://dbpedia.org/resource/Algernon_Charles_Swinburne",1837-04-05
"http://dbpedia.org/resource/Charlotte_Forten_Grimké",1837-08-17
"http://dbpedia.org/resource/Joaquin_Miller",1837-09-08
"http://dbpedia.org/resource/Addie_L._Ballou",1838-04-29
"http://dbpedia.org/resource/Adam_Asnyk",1838-09-11
"http://dbpedia.org/resource/Louis-Honoré_Fréchette",1839-11-16
"http://dbpedia.org/resource/Thomas_Hardy",1840-06-02
"http://dbpedia.org/resource/Wilfrid_Scawen_Blunt",1840-08-17
"http://dbpedia.org/resource/Laza_Kostić",1841-02-12
"http://dbpedia.org/resource/Mathilde_Blind",1841-03-21
"http://dbpedia.org/resource/Robert_Williams_Buchanan",1841-08-18
"http://dbpedia.org/resource/Karl_May",1842-02-25
"http://dbpedia.org/resource/Stéphane_Mallarmé",1842-03-18
"http://dbpedia.org/resource/Maria_Konopnicka",1842-05-23
"http://dbpedia.org/resource/Henry_Abbey",1842-07-11
"http://dbpedia.org/resource/Charles_Cros",1842-10-01
"http://dbpedia.org/resource/Paul_Verlaine",1844-03-30
"http://dbpedia.org/resource/Anatole_France",1844-04-16
"http://dbpedia.org/resource/Gerard_Manley_Hopkins",1844-07-28
"http://dbpedia.org/resource/Friedrich_Nietzsche",1844-10-15
"http://dbpedia.org/resource/Robert_Bridges",1844-10-23
"http://dbpedia.org/resource/L._S._Bevington",1845-05-14
"http://dbpedia.org/resource/Jacint_Verdaguer",1845-05-17
"http://dbpedia.org/resource/Tristan_Corbière",1845-07-18
"http://dbpedia.org/resource/Comte_de_Lautréamont",1846-04-04
"http://dbpedia.org/resource/Naim_Frashëri",1846-05-25
"http://dbpedia.org/resource/Hristo_Botev",1848-01-06
"http://dbpedia.org/resource/Louisa_Lawson",1848-02-17
"http://dbpedia.org/resource/William_Ernest_Henley",1849-08-23
"http://dbpedia.org/resource/James_Whitcomb_Riley",1849-10-07
"http://dbpedia.org/resource/Mihai_Eminescu",1850-01-15
"http://dbpedia.org/resource/Veronica_Micle",1850-04-22
"http://dbpedia.org/resource/Ivan_Vazov",1850-07-09
"http://dbpedia.org/resource/Robert_Louis_Stevenson",1850-11-13
"http://dbpedia.org/resource/Arlo_Bates",1850-12-16
"http://dbpedia.org/resource/Edwin_Markham",1852-04-23
"http://dbpedia.org/resource/José_Martí",1853-01-28
"http://dbpedia.org/resource/William_Henry_Drummond",1854-04-13
"http://dbpedia.org/resource/Oscar_Wilde",1854-10-16
"http://dbpedia.org/resource/Arthur_Rimbaud",1854-10-20
"http://dbpedia.org/resource/Georges_Rodenbach",1855-07-16
"http://dbpedia.org/resource/Amy_Parkinson",1855-12-27
"http://dbpedia.org/resource/Giovanni_Pascoli",1855-12-31
"http://dbpedia.org/resource/Toru_Dutt",1856-03-04
"http://dbpedia.org/resource/Mohammed_Abdullah_Hassan",1856-04-07
"http://dbpedia.org/resource/John_Davidson_(poet)",1857-04-11
"http://dbpedia.org/resource/Joseph_Conrad",1857-12-03
"http://dbpedia.org/resource/A._E._Housman",1859-03-26
"http://dbpedia.org/resource/Francis_Thompson",1859-12-16
"http://dbpedia.org/resource/Vojislav_Ilić",1860-04-14
"http://dbpedia.org/resource/Jules_Laforgue",1860-08-16
