"s","birthPlace"
"http://dbpedia.org/resource/Muhammad_Iqbal","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Mahadevi_Varma","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Subhadra_Kumari_Chauhan","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Ahmad_Faraz","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Jaishankar_Prasad","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Jayanta_Mahapatra","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Temsüla_Ao","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Jibanananda_Das","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Kazi_Nazrul_Islam","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Lawrence_Durrell","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Sumitranandan_Pant","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Suryakant_Tripathi","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Dilwar_Khan","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Ram_Prasad_Bismil","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Ramdhari_Singh_Dinkar","http://dbpedia.org/resource/British_India"
"http://dbpedia.org/resource/Rudyard_Kipling","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Riaz_Ahmed_Gohar_Shahi","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Salman_Akhtar","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Toru_Dutt","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Harivansh_Rai_Bachchan","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Jan_Nisar_Akhtar","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Javed_Akhtar","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Kannadasan","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Spike_Milligan","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Rabindranath_Tagore","http://dbpedia.org/resource/British_Raj"
"http://dbpedia.org/resource/Abdillahi_Suldaan_Mohammed_Timacade","http://dbpedia.org/resource/British_Somaliland"
"http://dbpedia.org/resource/Kusumagraj","http://dbpedia.org/resource/British__India"
"http://dbpedia.org/resource/Lionel_Johnson","http://dbpedia.org/resource/Broadstairs,_Kent"
"http://dbpedia.org/resource/David_Jones_(artist-poet)","http://dbpedia.org/resource/Brockley"
"http://dbpedia.org/resource/John_Furnival","http://dbpedia.org/resource/Brockley"
"http://dbpedia.org/resource/Geoffrey_Hill","http://dbpedia.org/resource/Bromsgrove"
"http://dbpedia.org/resource/A._E._Housman","http://dbpedia.org/resource/Bromsgrove"
"http://dbpedia.org/resource/Amy_Lowell","http://dbpedia.org/resource/Brookline,_Massachusetts"
"http://dbpedia.org/resource/Delmore_Schwartz","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/Alan_Dugan","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/Chester_Kallman","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/John_Montague_(poet)","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/Diane_di_Prima","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/Marie_Ponsot","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/Kurt_Boone","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/William_Heyen","http://dbpedia.org/resource/Brooklyn"
"http://dbpedia.org/resource/Léonie_Adams","http://dbpedia.org/resource/Brooklyn,_New_York"
"http://dbpedia.org/resource/William_Rose_Benét","http://dbpedia.org/resource/Brooklyn,_New_York"
"http://dbpedia.org/resource/Martín_Espada","http://dbpedia.org/resource/Brooklyn,_New_York"
"http://dbpedia.org/resource/Hugo_Claus","http://dbpedia.org/resource/Bruges"
"http://dbpedia.org/resource/Fyodor_Tyutchev","http://dbpedia.org/resource/Bryansk"
"http://dbpedia.org/resource/Max_Ernst","http://dbpedia.org/resource/Brühl,_North_Rhine-Westphalia"
"http://dbpedia.org/resource/Tudor_Arghezi","http://dbpedia.org/resource/Bucharest"
"http://dbpedia.org/resource/Henry_King_(poet)","http://dbpedia.org/resource/Buckinghamshire"
"http://dbpedia.org/resource/Robert_Zend","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Judit_Vihar","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Endre_Kukorelly","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/George_Szirtes","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Anna_Jókai","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/László_Ladányi","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Géza_Röhrig","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/György_Faludy","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/György_Károly","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Gábor_Görgey","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Attila_József","http://dbpedia.org/resource/Budapest"
"http://dbpedia.org/resource/Jorge_Luis_Borges","http://dbpedia.org/resource/Buenos_Aires"
"http://dbpedia.org/resource/Juan_Gelman","http://dbpedia.org/resource/Buenos_Aires"
"http://dbpedia.org/resource/Fanny_Howe","http://dbpedia.org/resource/Buffalo,_New_York"
"http://dbpedia.org/resource/Milica_Stojadinović-Srpkinja","http://dbpedia.org/resource/Bukovac,_Novi_Sad"
"http://dbpedia.org/resource/Alphonse_de_Lamartine","http://dbpedia.org/resource/Burgundy"
"http://dbpedia.org/resource/Blaga_Dimitrova","http://dbpedia.org/resource/Byala_Slatina"
"http://dbpedia.org/resource/Grażyna_Wojcieszko","http://dbpedia.org/resource/Bydgoszcz"
"http://dbpedia.org/resource/Leszek_Engelking","http://dbpedia.org/resource/Bytom"
"http://dbpedia.org/resource/Józef_Wybicki","http://dbpedia.org/resource/Będomin"
"http://dbpedia.org/resource/Vicente_Huidobro","http://dbpedia.org/resource/CHILE"
"http://dbpedia.org/resource/Arthur_Machen","http://dbpedia.org/resource/Caerleon"
"http://dbpedia.org/resource/Toru_Dutt","http://dbpedia.org/resource/Calcutta"
"http://dbpedia.org/resource/Earle_Birney","http://dbpedia.org/resource/Calgary,_Alberta"
"http://dbpedia.org/resource/Robert_Frost","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Gary_Snyder","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Damond_Jiniya","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Diane_Wakoski","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Susan_Griffin","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Rae_Armantrout","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Sherley_Anne_Williams","http://dbpedia.org/resource/California"
"http://dbpedia.org/resource/Frederick_William_Faber","http://dbpedia.org/resource/Calverley"
"http://dbpedia.org/resource/Hermann_Hesse","http://dbpedia.org/resource/Calw"
"http://dbpedia.org/resource/Nicolás_Guillén","http://dbpedia.org/resource/Camagüey"
"http://dbpedia.org/resource/Robert_Browning","http://dbpedia.org/resource/Camberwell"
"http://dbpedia.org/resource/Dick_Higgins","http://dbpedia.org/resource/Cambridge,_England"
"http://dbpedia.org/resource/Eleanor_Hallowell_Abbott","http://dbpedia.org/resource/Cambridge,_Massachusetts"
"http://dbpedia.org/resource/E._E._Cummings","http://dbpedia.org/resource/Cambridge,_Massachusetts"
"http://dbpedia.org/resource/James_Russell_Lowell","http://dbpedia.org/resource/Cambridge,_Massachusetts"
"http://dbpedia.org/resource/Margaret_Avison","http://dbpedia.org/resource/Cambridge,_Ontario"
"http://dbpedia.org/resource/Kathryn_Stripling_Byer","http://dbpedia.org/resource/Camilla,_Georgia"
"http://dbpedia.org/resource/Donald_Davidson_(poet)","http://dbpedia.org/resource/Campbellsville,_Tennessee"
"http://dbpedia.org/resource/Émile_Nelligan","http://dbpedia.org/resource/Canada"
"http://dbpedia.org/resource/James_Reaney","http://dbpedia.org/resource/Canada"
"http://dbpedia.org/resource/Octave_Crémazie","http://dbpedia.org/resource/Canada"
"http://dbpedia.org/resource/Matilde_Camus","http://dbpedia.org/resource/Cantabria"
"http://dbpedia.org/resource/Christopher_Marlowe","http://dbpedia.org/resource/Canterbury"
"http://dbpedia.org/resource/Aphra_Behn","http://dbpedia.org/resource/Canterbury,_Kent"
"http://dbpedia.org/resource/Ryan_Giggs","http://dbpedia.org/resource/Canton,_Cardiff"
"http://dbpedia.org/resource/David_Bottoms","http://dbpedia.org/resource/Canton,_Georgia"
"http://dbpedia.org/resource/Fred_Chappell","http://dbpedia.org/resource/Canton,_North_Carolina"
"http://dbpedia.org/resource/Blaise_Cendrars","http://dbpedia.org/resource/Canton_of_Neuchâtel"
"http://dbpedia.org/resource/Breyten_Breytenbach","http://dbpedia.org/resource/Cape_Province"
"http://dbpedia.org/resource/Michelangelo","http://dbpedia.org/resource/Caprese_Michelangelo"
"http://dbpedia.org/resource/José_Martí","http://dbpedia.org/resource/Captaincy_General_of_Cuba"
"http://dbpedia.org/resource/Dannie_Abse","http://dbpedia.org/resource/Cardiff"
"http://dbpedia.org/resource/R._S._Thomas","http://dbpedia.org/resource/Cardiff"
"http://dbpedia.org/resource/Bernard_Barton","http://dbpedia.org/resource/Carlisle"
"http://dbpedia.org/resource/Seamus_Heaney","http://dbpedia.org/resource/Castledawson"
"http://dbpedia.org/resource/Sam_Hunt_(poet)","http://dbpedia.org/resource/Castor_Bay"
"http://dbpedia.org/resource/Derek_Walcott","http://dbpedia.org/resource/Castries"
"http://dbpedia.org/resource/Salvador_Espriu","http://dbpedia.org/resource/Catalonia"
"http://dbpedia.org/resource/Felipe_Alfau","http://dbpedia.org/resource/Catalonia"
"http://dbpedia.org/resource/Joan_Brossa","http://dbpedia.org/resource/Catalonia"
"http://dbpedia.org/resource/Robert_Williams_Buchanan","http://dbpedia.org/resource/Caverswall"
"http://dbpedia.org/resource/Paul_Celan","http://dbpedia.org/resource/Cernăuți"
"http://dbpedia.org/resource/Giovanni_Boccaccio","http://dbpedia.org/resource/Certaldo"
"http://dbpedia.org/resource/Meary_James_Thurairajah_Tambimuttu","http://dbpedia.org/resource/Ceylon"
"http://dbpedia.org/resource/Addie_L._Ballou","http://dbpedia.org/resource/Chagrin_Falls,_Ohio"
"http://dbpedia.org/resource/Du_Mu","http://dbpedia.org/resource/Chang'an"
"http://dbpedia.org/resource/Helen_von_Kolnitz_Hyer","http://dbpedia.org/resource/Charleston,_South_Carolina"
"http://dbpedia.org/resource/Arthur_Rimbaud","http://dbpedia.org/resource/Charleville-Mézières"
"http://dbpedia.org/resource/Milton_Acorn","http://dbpedia.org/resource/Charlottetown,_Prince_Edward_Island"
"http://dbpedia.org/resource/Walter_de_la_Mare","http://dbpedia.org/resource/Charlton,_London"
"http://dbpedia.org/resource/Adam_Lindsay_Gordon","http://dbpedia.org/resource/Charlton_Kings"
"http://dbpedia.org/resource/Edward_Stachura","http://dbpedia.org/resource/Charvieu-Chavagneux"
"http://dbpedia.org/resource/Claudia_Emerson","http://dbpedia.org/resource/Chatham,_Virginia"
"http://dbpedia.org/resource/Coleman_Barks","http://dbpedia.org/resource/Chattanooga,_Tennessee"
"http://dbpedia.org/resource/Ishmael_Reed","http://dbpedia.org/resource/Chattanooga,_Tennessee"
"http://dbpedia.org/resource/John_Milton","http://dbpedia.org/resource/Cheapside"
"http://dbpedia.org/resource/Letitia_Elizabeth_Landon","http://dbpedia.org/resource/Chelsea,_London"
"http://dbpedia.org/resource/Peter_Härtling","http://dbpedia.org/resource/Chemnitz"
"http://dbpedia.org/resource/Alter_Esselin","http://dbpedia.org/resource/Chernigov_Governorate"
"http://dbpedia.org/resource/Alter_Esselin","http://dbpedia.org/resource/Chernihiv"
"http://dbpedia.org/resource/Paul_Celan","http://dbpedia.org/resource/Chernivtsi"
"http://dbpedia.org/resource/Saunders_Lewis","http://dbpedia.org/resource/Cheshire"
"http://dbpedia.org/resource/Adrian_Henri","http://dbpedia.org/resource/Cheshire"
"http://dbpedia.org/resource/Aeneas_Francon_Williams","http://dbpedia.org/resource/Cheshire"
"http://dbpedia.org/resource/Jaime_Sabines","http://dbpedia.org/resource/Chiapas"
"http://dbpedia.org/resource/Harriet_Monroe","http://dbpedia.org/resource/Chicago"
"http://dbpedia.org/resource/Shel_Silverstein","http://dbpedia.org/resource/Chicago"
"http://dbpedia.org/resource/Stuart_Dybek","http://dbpedia.org/resource/Chicago,_Illinois"
"http://dbpedia.org/resource/Aimee_Nezhukumatathil","http://dbpedia.org/resource/Chicago,_Illinois"
"http://dbpedia.org/resource/Essex_Hemphill","http://dbpedia.org/resource/Chicago,_Illinois"
"http://dbpedia.org/resource/James_Galvin_(poet)","http://dbpedia.org/resource/Chicago,_Illinois"
"http://dbpedia.org/resource/William_Collins_(poet)","http://dbpedia.org/resource/Chichester"
"http://dbpedia.org/resource/Nicanor_Parra","http://dbpedia.org/resource/Chile"
"http://dbpedia.org/resource/Qu_Yuan","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Fenggan","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Bai_Juyi","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Hai_Zi","http://dbpedia.org/resource/China"
"http://dbpedia.org/resource/Addepalli_Ramamohana_Rao","http://dbpedia.org/resource/Chintalaguntapalem"
"http://dbpedia.org/resource/Charlotte_Maria_Tucker","http://dbpedia.org/resource/Chipping_Barnet"
"http://dbpedia.org/resource/Peyo_Yavorov","http://dbpedia.org/resource/Chirpan"
"http://dbpedia.org/resource/Bimal_Guha","http://dbpedia.org/resource/Chittagong"
"http://dbpedia.org/resource/Kambar_(poet)","http://dbpedia.org/resource/Chola_Empire"
"http://dbpedia.org/resource/Dulcie_Deamer","http://dbpedia.org/resource/Christchurch"
"http://dbpedia.org/resource/Hinemoana_Baker","http://dbpedia.org/resource/Christchurch"
"http://dbpedia.org/resource/Keri_Hulme","http://dbpedia.org/resource/Christchurch"
"http://dbpedia.org/resource/Qu_Yuan","http://dbpedia.org/resource/Chu_(state)"
"http://dbpedia.org/resource/Kazi_Nazrul_Islam","http://dbpedia.org/resource/Churulia"
"http://dbpedia.org/resource/Dositej_Obradović","http://dbpedia.org/resource/Ciacova"
"http://dbpedia.org/resource/Michelle_Boisseau","http://dbpedia.org/resource/Cincinnati"
"http://dbpedia.org/resource/Virgil","http://dbpedia.org/resource/Cisalpine_Gaul"
"http://dbpedia.org/resource/Bill_Bissett","http://dbpedia.org/resource/City_of_Halifax"
"http://dbpedia.org/resource/Rubén_Darío","http://dbpedia.org/resource/Ciudad_Darío"
"http://dbpedia.org/resource/Kingsley_Amis","http://dbpedia.org/resource/Clapham"
"http://dbpedia.org/resource/Claude_McKay","http://dbpedia.org/resource/Clarendon_Parish,_Jamaica"
"http://dbpedia.org/resource/Aristophanes","http://dbpedia.org/resource/Classical_Athens"
"http://dbpedia.org/resource/Victor_Henry_Anderson","http://dbpedia.org/resource/Clayton,_New_Mexico"
"http://dbpedia.org/resource/Hartley_Coleridge","http://dbpedia.org/resource/Clevedon"
"http://dbpedia.org/resource/David_Budbill","http://dbpedia.org/resource/Cleveland,_Ohio"
"http://dbpedia.org/resource/Marilyn_Nelson","http://dbpedia.org/resource/Cleveland,_Ohio"
"http://dbpedia.org/resource/Thomas_Lovell_Beddoes","http://dbpedia.org/resource/Clifton,_Bristol"
"http://dbpedia.org/resource/William_Wordsworth","http://dbpedia.org/resource/Cockermouth"
"http://dbpedia.org/resource/Dorothy_Wordsworth","http://dbpedia.org/resource/Cockermouth"
"http://dbpedia.org/resource/Luís_de_Camões","http://dbpedia.org/resource/Coimbra"
"http://dbpedia.org/resource/Edgell_Rickword","http://dbpedia.org/resource/Colchester"
"http://dbpedia.org/resource/Margaret_Cavendish,_Duchess_of_Newcastle-upon-Tyne","http://dbpedia.org/resource/Colchester"
"http://dbpedia.org/resource/Edmund_Waller","http://dbpedia.org/resource/Coleshill,_Buckinghamshire"
"http://dbpedia.org/resource/Joost_van_den_Vondel","http://dbpedia.org/resource/Cologne"
"http://dbpedia.org/resource/Heinrich_Böll","http://dbpedia.org/resource/Cologne"
"http://dbpedia.org/resource/Indran_Amirthanayagam","http://dbpedia.org/resource/Colombo"
"http://dbpedia.org/resource/Claude_McKay","http://dbpedia.org/resource/Colony_of_Jamaica"
"http://dbpedia.org/resource/Louis_Simpson","http://dbpedia.org/resource/Colony_of_Jamaica"
"http://dbpedia.org/resource/Roy_Campbell_(poet)","http://dbpedia.org/resource/Colony_of_Natal"
"http://dbpedia.org/resource/Merrill_Moore","http://dbpedia.org/resource/Columbia,_Tennessee"
"http://dbpedia.org/resource/George_Starbuck","http://dbpedia.org/resource/Columbus,_Ohio"
"http://dbpedia.org/resource/Cirilo_Bautista","http://dbpedia.org/resource/Commonwealth_of_the_Philippines"
"http://dbpedia.org/resource/Savitribai_Phule","http://dbpedia.org/resource/Company_rule_in_India"
"http://dbpedia.org/resource/Michael_Madhusudan_Dutt","http://dbpedia.org/resource/Company_rule_in_India"
"http://dbpedia.org/resource/Kendrick_Lamar","http://dbpedia.org/resource/Compton,_California"
"http://dbpedia.org/resource/Mariela_Griffor","http://dbpedia.org/resource/Concepción,_Chile"
"http://dbpedia.org/resource/Henry_David_Thoreau","http://dbpedia.org/resource/Concord,_Massachusetts"
"http://dbpedia.org/resource/Seth_Abramson","http://dbpedia.org/resource/Concord,_Massachusetts"
"http://dbpedia.org/resource/Carson_Cistulli","http://dbpedia.org/resource/Concord,_New_Hampshire"
"http://dbpedia.org/resource/Marinko_Stevanović","http://dbpedia.org/resource/Condominium_of_Bosnia_and_Herzegovina"
"http://dbpedia.org/resource/Bolesław_Leśmian","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Julian_Tuwim","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Antoni_Słonimski","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Stanisław_Ignacy_Witkiewicz","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Bruno_Jasieński","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Adam_Asnyk","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Anatol_Stern","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Cyprian_Norwid","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Osip_Mandelstam","http://dbpedia.org/resource/Congress_Poland"
"http://dbpedia.org/resource/Halina_Konopacka","http://dbpedia.org/resource/Congress_Poland"
